company_id,name_latest,Assets,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,LiabilitiesAndStockholdersEquity,NetIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,sector
310764,Stryker Corp,15062800000.0,1762600000.0,324200000.0,15062800000.0,1120600000.0,1042800000.0,7355800000.0,8486600000.0,Unknown
310826,Protective Life Insurance CO,62059535500.0,,,62059535500.0,359880750.0,49554750.0,2777661500.0,5398772000.0,Unknown
311094,Westamerica Bancorporation,5009201600.0,,18850200.0,5009201600.0,71118200.0,37809200.0,156865400.0,544097000.0,Unknown
311471,Apco OIL & GAS International Inc,331652333.3333333,39378000.0,4444000.0,331652333.3333333,29767666.666666668,,282272333.3333333,290115333.3333333,Unknown
311817,HMG Courtland Properties Inc,30893912.8,8524747.0,1604336.0,30893912.8,2682947.2,,,18190983.0,Unknown
312065,Florida Gaming Corp,75091312.0,4859302.0,-32438374.0,75091312.0,-22696447.0,62533105.0,-101993570.0,-50397808.0,Unknown
312257,Innovative Food Holdings Inc,11478219.2,1808188.8,323841.4,11478219.2,-5774773.8,1046685.8,-13402793.2,3543495.0,Unknown
313143,Haemonetics Corp,1254173166.6666667,178823666.66666666,-4406500.0,1254173166.6666667,30355333.33333333,250859500.0,390418000.0,762254000.0,Unknown
313151,Saddlebrook Resorts Inc,25640485.8,921812.0,-132491.2,25640486.0,-2030317.8,20185376.4,4484045.8,5597172.8,Unknown
313337,TRI City Bankshares Corp,1215142899.0,108063208.0,-20007522.0,1215142899.0,9516205.0,19146870.0,86532344.0,121980729.0,Unknown
313478,"Hkn, Inc.",63528750.0,22880250.0,2421750.0,63528750.0,-7890750.0,11264500.0,-400124000.0,56301666.66666666,Unknown
313616,Danaher Corp /DE/,36555309400.0,1825460200.0,-168435800.0,36555309400.0,2643052800.0,2296358000.0,17555473800.0,21074996600.0,Unknown
313716,Hardinge Inc,320782200.0,26476000.0,,320782200.0,8047600.0,68358800.0,83016800.0,168505000.0,Unknown
313927,Church & Dwight CO Inc /DE/,4022720000.0,368860000.0,28160000.0,4022720000.0,375620000.0,582380000.0,2175340000.0,2125825000.0,Unknown
314197,GO EZ Corp,6493.5,3848.5,3848.5,6493.5,-5280676.5,10474.0,-21593649.0,-264601.5,Unknown
314203,Mcewen Mining Inc.,676480200.0,29382400.0,13494000.0,676480200.0,,14667400.0,-664073600.0,543033800.0,Unknown
314227,"Tomi Environmental Solutions, Inc.",5650945.75,1714100.5,1479016.75,5650945.75,-4829150.75,187599.25,-20761374.0,2217395.25,Unknown
314237,Real Estate Associates LTD II,1347200.0,,-24000.0,659500.0,523200.0,,,,Unknown
314489,First Busey Corp /NV/,3644867200.0,311325800.0,-103912000.0,3644867200.0,30547200.0,66670800.0,-220955400.0,408050600.0,Unknown
314606,Geokinetics Inc,453534000.0,39044500.0,,453534000.0,-152507000.0,181336500.0,-472922500.0,-248382500.0,Unknown
314712,"Boomerang Systems, Inc.",4890891.25,935160.5,-831371.25,4890891.25,-12604590.25,2560437.5,-72158865.25,-15945256.75,Unknown
314741,Reeves Telecom LTD Partnership,2187766.0,1612443.5,414976.5,2187766.0,-470295.0,226166.0,,,Unknown
314808,Ensco PLC,17121260000.0,373900000.0,-185880000.0,17121260000.0,-461820000.0,12700680000.0,4616160000.0,10049040000.0,Unknown
315131,Panhandle OIL & GAS Inc,175983046.0,1894387.8,-998668.6,175983046.0,12829552.0,,101057613.6,100900655.4,Unknown
315189,Deere & CO,56655700000.0,3950520000.0,115900000.0,56655700000.0,2900720000.0,5408733333.333333,19237880000.0,7942840000.0,Unknown
315213,Half Robert International Inc /DE/,1506721000.0,270886200.0,-18112000.0,1506721000.0,255156600.0,118591200.0,21154500.0,909159600.0,Unknown
315256,Public Service CO OF NEW Hampshire,26420742200.0,,110400.0,26420742200.0,688069600.0,,2165317000.0,8638055600.0,Unknown
315261,Texas Vanguard OIL CO,16786587.666666668,9941610.333333334,1530557.3333333333,16786587.666666668,2889597.6666666665,3787494.3333333335,12703063.333333334,14662419.333333334,Unknown
315293,AON PLC,29445000000.0,359600000.0,7600000.0,29445000000.0,,784800000.0,5796000000.0,7332400000.0,Financials
315374,Hurco Companies Inc,215172800.0,46523600.0,1396400.0,215172800.0,13261800.0,12113800.0,100200800.0,152141800.0,Unknown
315449,UQM Technologies Inc,29250469.0,8005776.8,-1769704.4,29250469.0,-6263391.4,7652645.2,-94484667.2,26165613.8,Unknown
315545,"Provectus Biopharmaceuticals, Inc.",17237316.8,11238844.0,1218540.4,17237316.8,-18889225.4,51473.8,-141455715.6,12509741.4,Unknown
315709,International Bancshares Corp,11934237600.0,269593800.0,,11934237600.0,130242400.0,496463600.0,1481699200.0,1541288400.0,Unknown
315849,Southwest Georgia Financial Corp,363172466.2,27328117.6,3001927.6,363172466.2,2490006.8,10668261.6,23021369.6,32055791.2,Unknown
315852,Range Resources Corp,7418658000.0,379750.0,94750.0,7418658000.0,12355250.0,32846750.0,546878750.0,2747232750.0,Unknown
315858,BFC Financial Corp,2105540400.0,356227200.0,-77988200.0,2105540400.0,64026400.0,101794000.0,80695600.0,257572200.0,Unknown
315958,Creditriskmonitor COM Inc,13169187.8,7170092.2,615066.2,13169187.8,528798.0,344459.0,-24827670.6,4257876.8,Unknown
316028,Kent Financial Services Inc,6500710.0,1560021.0,-8954960.0,6500710.0,-703763.0,,-8030367.0,4662525.0,Unknown
316206,"Starwood Hotel & Resorts Worldwide, Inc",8822000000.0,671600000.0,59000000.0,8822000000.0,561600000.0,2848800000.0,2371400000.0,2454400000.0,Unknown
316253,Enzo Biochem Inc,65221500.0,14911750.0,987000.0,65221500.0,-17442000.0,8352750.0,-273420500.0,40697250.0,Unknown
316300,Exco Resources Inc,2366993800.0,37335200.0,-6396400.0,2366993800.0,-484039400.0,,-2977098200.0,340662200.0,Unknown
316709,Schwab Charles Corp,144838400000.0,10482200000.0,1409400000.0,144838400000.0,1126200000.0,866800000.0,9447200000.0,10577800000.0,Unknown
316736,Fieldpoint Petroleum Corp,20575693.0,1707915.8,96501.8,20575693.0,-1787477.2,16395982.333333334,144913.8,8890435.8,Unknown
316793,International Rectifier Corp /DE/,1555389750.0,409141500.0,89783250.0,1555389750.0,20352250.0,430244250.0,274720750.0,1293300750.0,Unknown
317187,PPL Electric Utilities Corp,44141200000.0,1158400000.0,206500000.0,44141200000.0,1472000000.0,31072800000.0,5079800000.0,11464200000.0,Unknown
317340,Mikros Systems Corp,2594736.4,1379826.2,444109.8,2594736.4,248842.0,16330.8,-10381032.25,1492460.0,Unknown
317540,Coca Cola Bottling CO Consolidated /DE/,1440938400.0,35502200.0,1925200.0,1440938400.0,34771200.0,361461200.0,197042800.0,176909000.0,Unknown
317771,Tellabs Inc,1943050000.0,178200000.0,7450000.0,1943050000.0,-180050000.0,251950000.0,920300000.0,1373000000.0,Unknown
317788,"Digital Turbine, Inc.",63403000.0,10010600.0,2077200.0,63403000.0,-23250200.0,648200.0,-165459400.0,42637400.0,Unknown
317889,"Bulova Technologies Group, Inc.",2737740.5,74466.75,634.5,2737740.5,-2442684.0,1294549.25,-32780874.75,-10958571.25,Unknown
318154,Amgen Inc,61975800000.0,4376600000.0,171400000.0,61975800000.0,5041200000.0,5245000000.0,-6737200000.0,22809200000.0,Health Care
318299,"Sparta Commercial Services, Inc.",411928.6,35107.6,4582.4,411928.6,-3928698.6,12593.2,-45290169.2,-5056442.8,Unknown
318300,Peoples Bancorp Inc,2319611600.0,57576200.0,-705800.0,2319611600.0,15627800.0,34909800.0,76963400.0,281969000.0,Unknown
318306,Abeona Therapeutics Inc.,20553000.0,10987600.0,6621000.0,20553000.0,-9983800.0,83600.0,-279301600.0,4615200.0,Unknown
318346,Tasa Products LTD,0.0,0.0,,0.0,0.0,,-2383607.0,,Unknown
318622,Global Health Voyager Inc,109743.5,799.0,-0.5,109743.5,-1155841.0,,-10049169.0,-5460616.5,Unknown
318673,Security National Financial Corp,631623175.6,33020289.0,1181714.0,631623175.6,9194945.0,10921335.2,34049846.4,87426242.2,Unknown
318833,Team Inc,468191250.0,31136250.0,4783250.0,468191250.0,33818000.0,81216750.0,195167000.0,309171333.3333333,Unknown
318835,DSI Realty Income Fund VI,1939376.0,537723.0,-79240.0,1939376.0,617500.0,1238087.0,,,Unknown
318986,Real Estate Associates LTD III,356000.0,,-112750.0,437000.0,31000.0,,,,Unknown
318996,KEY Energy Services Inc,2321894800.0,68271200.0,29545200.0,2321894800.0,-201802800.0,1225581400.0,50159400.0,1229759000.0,Unknown
319016,"Fuse Medical, Inc.",249475.75,19211.75,-14195.5,249475.75,-604507.5,36969.5,-2613805.5,30106.5,Unknown
319156,Cubic Energy Inc,57846659.333333336,2464691.0,,57846659.333333336,-3103576.0,46746368.0,-80905181.66666667,-7673483.333333333,Unknown
319200,Regent Technologies Inc,1591005.0,54352.25,-4075.6,1591005.0,-97969.66666666669,186169.8,-3350044.2,1491865.8,Unknown
319201,KLA Tencor Corp,5065049000.0,837564500.0,96428333.33333331,5065049000.0,624497833.3333334,293865500.0,1535116666.6666667,2406423166.6666665,Unknown
319240,Iris International Inc,111915000.0,23460000.0,-2071000.0,111915000.0,-1194000.0,13374000.0,-2564000.0,90168000.0,Unknown
319458,Enservco Corp,37374953.0,915523.4,-166614.0,37374953.0,998726.0,24380450.6,745511.2,11743393.2,Unknown
319671,Global Gold Corp,3052746.4,16429.4,-317.8,3052746.4,-4087814.2,1030309.2,-24335041.4,-7454974.6,Unknown
319687,"United Airlines, Inc.",38128400000.0,3848800000.0,-1012600000.0,38128400000.0,1832000000.0,18561000000.0,-3178000000.0,3326600000.0,Unknown
319815,Maxwell Technologies Inc,176421600.0,27557800.0,-3089400.0,176421600.0,-2848400.0,36252800.0,-162282800.0,122920600.0,Unknown
320017,"Caladrius Biosciences, Inc.",96606162.4,22421823.0,941204.0,96606162.4,-48689532.5,21277253.0,-248047969.6,47994706.0,Unknown
320121,Telos Corp,78277200.0,126600.0,-11600.0,78277200.0,-4391400.0,11904600.0,-108677000.0,-107189600.0,Unknown
320174,Perseon Corp,13807421.5,9616462.0,-3676786.0,13807421.5,-7551746.0,1340150.0,-46958703.5,12579799.0,Unknown
320187,Nike Inc,18272833333.33333,2803166666.6666665,9833333.333333334,18272833333.33333,2761166666.6666665,2701833333.333333,5131833333.333333,11194833333.333334,Unknown
320193,Apple Inc,204350600000.0,13956800000.0,1971800000.0,204350600000.0,39519200000.0,18786000000.0,89564400000.0,109855200000.0,Unknown
320335,Torchmark Corp,18838597600.0,72911500.0,-60859200.0,18838597600.0,529144000.0,,3514994600.0,4224010800.0,Unknown
320340,Intelligent Systems Corp,13209200.0,5923000.0,3023400.0,13209200.0,4890500.0,1043200.0,-9964200.0,11357800.0,Unknown
320345,Micros Systems Inc,1585180000.0,584109750.0,62291500.0,1529358666.6666667,166118500.0,41418250.0,1043613500.0,1112652750.0,Unknown
320387,First M&F Corp/Ms,1585167000.0,,4856000.0,1585167000.0,5679000.0,37626500.0,16818000.0,,Unknown
320431,"Unified Grocers, Inc.",930590000.0,7079000.0,1024333.3333333334,930590000.0,-7455750.0,172921750.0,66415250.0,148815750.0,Unknown
320575,Pioneer Energy Services Corp,1148703600.0,37279800.0,-1570200.0,1148703600.0,-37576200.0,861015800.0,19372200.0,482853000.0,Unknown
350077,WMS Industries Inc /DE/,1141666666.6666667,70966666.66666667,-35600000.0,1141666666.6666667,49350000.0,213400000.0,544800000.0,887400000.0,Unknown
350199,Cache Inc,70413666.66666667,13127333.333333334,,70413666.66666667,,19111666.666666668,22478000.0,35540333.333333336,Unknown
350403,PHI Inc,1218352200.0,3970000.0,-244200.0,1218352200.0,28295400.0,791215200.0,252775200.0,552196600.0,Unknown
350563,Teco Energy Inc,7962800000.0,95780000.0,-8740000.0,7962800000.0,197380000.0,6539600000.0,506080000.0,2405160000.0,Unknown
350644,Lattice Inc,5215859.0,178452.33333333334,-3815.6666666666665,5215859.0,-2544728.6666666665,664288.6666666666,-45182916.333333336,-1868420.0,Unknown
350698,"Autonation, Inc.",7854780000.0,75000000.0,-4200000.0,7854780000.0,366800000.0,2274100000.0,3081380000.0,2013240000.0,Unknown
350737,Ocean BIO Chem Inc,22220356.2,2527854.0,370674.2,22220356.2,1664937.6,5237390.6,9240636.8,17729281.0,Unknown
350797,Eaton Vance Corp,2038919400.0,457133600.0,31534400.0,2038919400.0,229364600.0,52291200.0,587755600.0,603535600.0,Unknown
350832,American Pacific Corp,264140333.3333333,40916333.333333336,12293000.0,264140333.3333333,13771666.666666666,106465000.0,24107333.33333333,76459000.0,Unknown
350846,Supreme Industries Inc,111197449.4,6589009.0,3090655.75,111197449.4,,43193556.4,15449932.8,73234874.8,Unknown
350852,Community Trust Bancorp Inc /KY/,3687251600.0,169162000.0,-13366500.0,3687251600.0,43708800.0,51757200.0,152243200.0,420632400.0,Unknown
350868,"Iteris, Inc.",68102000.0,19248400.0,934000.0,68102000.0,,1897000.0,-85707600.0,53654600.0,Unknown
350894,SEI Investments CO,1435011000.0,559722600.0,36673800.0,1435011000.0,270059800.0,129127200.0,420861200.0,1073166000.0,Unknown
350907,Thoratec Corp,754557000.0,82556600.0,7437000.0,754557000.0,60918000.0,45858200.0,34997200.0,620404600.0,Unknown
350917,Emulex Corp /DE/,711107500.0,149071000.0,-22593500.0,711107500.0,-32359000.0,61634000.0,-474360000.0,546516250.0,Unknown
351017,"Autoinfo, Inc",61755500.0,88000.0,-138000.0,61755500.0,3997000.0,846000.0,6661000.0,27118500.0,Unknown
351077,"Citizens Republic Bancorp, Inc.",9524766000.0,153418000.0,22962500.0,9524766000.0,189471000.0,94130500.0,-520596000.0,1195021000.0,Unknown
351231,Dawson Geophysical CO,273916250.0,39652000.0,-1730500.0,273916250.0,1431750.0,161416000.0,103871000.0,200425500.0,Unknown
351346,Biomet Inc,9993900000.0,365200000.0,-26733333.33333333,9993900000.0,-335433333.3333333,658266666.6666666,-3459900000.0,2253300000.0,Unknown
351397,Detonics Small Arms LTD,0.0,0.0,,0.0,0.0,,-672769.0,,Unknown
351569,Ameris Bancorp,3861405000.0,,44782800.0,3861405000.0,27023200.0,94237000.0,95157000.0,354054600.0,Unknown
351789,Electro Sensors Inc,13012000.0,1968400.0,-2800.0,13012000.0,929600.0,1189800.0,7945200.0,11292200.0,Unknown
351817,Swift Energy CO,1999693600.0,57001800.0,-11381400.0,1999693600.0,-367334000.0,1556896333.3333333,-145591400.0,601647800.0,Unknown
351834,Sunopta Inc.,780980200.0,5993400.0,267600.0,780980200.0,2325200.0,146163800.0,115519000.0,342463000.0,Unknown
351903,Epoch Holding Corp,77666000.0,24528000.0,-4600000.0,77666000.0,24767000.0,863000.0,2307000.0,66153000.0,Unknown
351931,Century Properties Fund XVI,,2804000.0,2680000.0,,4535000.0,,,,Unknown
351998,Data I/O Corp,21328200.0,11940600.0,-1514000.0,21328200.0,-1183200.0,1100200.0,-4100800.0,16528200.0,Unknown
352049,Toledo Edison CO,47326000000.0,202000000.0,-817000000.0,47326000000.0,885000000.0,30337000000.0,3047000000.0,13280000000.0,Unknown
352363,Kate Spade & CO,947347400.0,170291000.0,55060000.0,947347400.0,,191146600.0,1127945600.0,35286800.0,Unknown
352541,Alliant Energy Corp,11233380000.0,21020000.0,-30700000.0,11233380000.0,363100000.0,8331820000.0,1785700000.0,3318420000.0,Utilities
352736,Allstate Life Insurance CO,59086800000.0,,,59086800000.0,368750000.0,,2739800000.0,6401800000.0,Unknown
352747,Unigene Laboratories Inc,14493798.0,4247587.5,-4193654.0,14493798.0,-26105934.5,2814438.5,-202566705.0,-76938671.0,Unknown
352825,Foster L B CO,470389250.0,62855750.0,-10103750.0,470389250.0,6672250.0,73497250.0,291978750.0,305673000.0,Unknown
352915,Universal Health Services Inc,8557273400.0,35047000.0,6350800.0,8557273400.0,515643400.0,3525610200.0,3507550800.0,3249053800.0,Health Care
352955,"CKX Lands, Inc.",13006290.75,4495828.8,-482978.4,12922116.6,1181209.4,5839059.0,12863541.2,12632800.2,Unknown
352991,Advanced Oxygen Technologies Inc,600031.0,43715.0,10949.5,600031.0,-69478.0,542200.0,-20763511.75,213459.0,Unknown
352998,"Teligent, Inc.",83266000.0,50725000.0,16415000.0,83266000.0,980200.0,4016400.0,-40060800.0,25455200.0,Unknown
353020,Aegion Corp,1251951200.0,156413600.0,19373400.0,1251951200.0,15665000.0,170052000.0,426055200.0,650815200.0,Unknown
353184,AIR T Inc,40793947.6,7656227.6,-78652.0,40793947.6,2382742.2,3299528.8,23401413.6,29421261.4,Unknown
353191,North Valley Bancorp,908357666.6666666,51656666.66666666,11283000.0,908357666.6666666,4320666.666666667,8558333.333333334,-4888333.333333333,93018333.33333331,Unknown
353230,Omnicare Inc,6745502500.0,386068750.0,-85171000.0,6745502500.0,98656333.33333331,270389500.0,1726022250.0,,Unknown
353386,Southeastern Banking Corp,416609878.0,99148053.0,18279548.0,416609878.0,-4992394.0,11710593.0,42467569.0,40124655.0,Unknown
353394,"Leidos, Inc.",4996250000.0,800250000.0,-230750000.0,4996250000.0,106250000.0,364250000.0,68750000.0,1848000000.0,Unknown
353569,Quidel Corp /DE/,330106600.0,95388400.0,36936600.0,330106600.0,1372600.0,42414400.0,14706000.0,214526400.0,Unknown
353681,ANV Security Group Inc.,11924939.0,730529.5,-1701729.0,11924939.0,-3209923.5,350938.5,-10827183.0,8305225.0,Unknown
353944,International Game Technology,4260450000.0,408675000.0,24175000.0,4260450000.0,,501100000.0,504775000.0,1320100000.0,Unknown
354190,Gallagher Arthur J & CO,7524020000.0,337240000.0,46120000.0,7524020000.0,253580000.0,151040000.0,608040000.0,2371080000.0,Unknown
354260,Softech Inc,1102420.6666666667,506531.6666666667,-299766.0,1102420.6666666667,-516549.0,19034.33333333333,-13383006.5,76785.25,Unknown
354521,Capital Realty Investors LTD,9292038.0,7674174.0,5479307.0,9292038.0,1767053.0,,3338639.0,,Unknown
354647,CVB Financial Corp,6912073200.0,150066400.0,-59635600.0,6912073200.0,91557400.0,33832800.0,294052800.0,810235800.0,Unknown
354655,Bolt Technology Corp,83374500.0,23530500.0,-184000.0,83374500.0,7424500.0,5233000.0,40769500.0,71552000.0,Unknown
354706,First Pulaski National Corp,658355202.0,35384403.5,9951640.5,658355202.0,6663640.0,18856526.0,56675342.0,62254322.0,Unknown
354707,Hawaiian Electric Industries Inc,10611252800.0,,,10611252800.0,,3862941800.0,259282600.0,1714390400.0,Unknown
354813,International Lottery & Totalizator Systems Inc,12750333.333333334,6828666.666666667,2187666.6666666665,12750333.333333334,2476000.0,555666.6666666666,-47931000.0,8439000.0,Unknown
354869,Firstmerit Corp /OH/,20738138400.0,542879200.0,-11859200.0,20738138400.0,180956600.0,270587400.0,1305836600.0,2337685000.0,Unknown
354908,Flir Systems Inc,2285663200.0,461844000.0,55929600.0,2285663200.0,212566800.0,230329600.0,1529431600.0,1610319600.0,Unknown
354950,Home Depot Inc,40790000000.0,1815666666.6666667,179666666.66666666,40790000000.0,5082500000.0,23639333333.33333,22237833333.33333,13787333333.333334,Unknown
354963,Shenandoah Telecommunications Co/Va/,579141400.0,54201000.0,9871800.0,579141400.0,26725800.0,380223200.0,209772000.0,237621200.0,Unknown
354964,Hsbc Finance Corp,40844800000.0,244800000.0,-7800000.0,40844800000.0,-325000000.0,59600000.0,-18550600000.0,6690000000.0,Unknown
355019,Fonar Corp,,9448798.0,-861072.3333333334,75477523.33333333,10661774.333333334,15151806.0,-148421112.33333334,44829793.66666666,Unknown
355379,Midwest Holding Inc.,62117739.25,2806729.0,-319347.25,62117739.25,-2392785.25,341407.0,-19579362.0,7792028.5,Unknown
355429,Protective Life Corp,62395292500.0,,,62395292500.0,354965250.0,50360250.0,2752214500.0,4378831500.0,Unknown
355573,Real Estate Associates LTD IV,1168000.0,,-96800.0,635500.0,244200.0,,,,Unknown
355627,CTI Group Holdings Inc,13642576.0,2960140.5,1149607.5,13642576.0,273724.75,2155771.0,-21482923.0,5217975.5,Unknown
355766,Hallwood Group Inc,74001000.0,4038333.3333333335,-3368666.6666666665,74001000.0,-8894000.0,20035000.0,7839333.333333333,46375333.333333336,Unknown
355777,Lojack Corp,91450400.0,33887200.0,-6032200.0,91450400.0,-3702800.0,13975000.0,-2216400.0,30320600.0,Unknown
355811,Gentex Corp,1675403945.6,421248898.6,40641550.8,1675403945.6,232651891.0,355122449.4,840540411.8,1353922393.2,Unknown
355948,Richardson Electronics Ltd/De,201082000.0,76727200.0,-22104200.0,201082000.0,-613200.0,7947600.0,94469400.0,171724800.0,Unknown
355999,Essendant Inc,2163871200.0,23164600.0,1736400.0,2163871200.0,66008666.66666666,138339333.33333334,1409257800.0,723734000.0,Unknown
356028,"CA, Inc.",11736833333.333334,2864833333.333333,38166666.66666666,11736833333.333334,879333333.3333334,320500000.0,5490333333.333333,5506666666.666667,Unknown
356037,CSP Inc /MA/,46940400.0,16523000.0,-870000.0,46940400.0,1694000.0,1256000.0,16512600.0,20969800.0,Unknown
356080,Belo Corp,806552296.0,30563718.5,564000.0,1555598500.0,79064000.0,151818500.0,-716638000.0,283683500.0,Unknown
356130,EMC Insurance Group Inc,1386775187.8,,,1386775187.8,31908297.6,,280626806.8,448602349.0,Unknown
356171,Trico Bancshares /,3209222400.0,579746200.0,-13521000.0,3209222400.0,26981800.0,33158800.0,162457400.0,313406800.0,Unknown
356213,Pinnacle Entertainment Inc.,3513180250.0,141869800.0,-6270600.0,3716726400.0,-39496800.0,2316972500.0,-662025400.0,362315200.0,Unknown
356292,Next Generation Management Corp.,352763.3333333333,3106.333333333333,391.0,352763.3333333333,-3418762.0,,-15281957.666666666,-469166.0,Unknown
356309,NEW Jersey Resources Corp,2984414800.0,4399400.0,797000.0,2984414800.0,126383400.0,1687258200.0,628777000.0,910125600.0,Unknown
356590,"Global Tech Industries Group, Inc.",73821.0,696.6,-513.2,73821.0,-1705885.0,13013.8,-149973214.66666666,-3819249.4,Unknown
356870,"Zonzia Media, Inc.",8743.5,0.0,0.0,8743.5,-2162111.5,,-95409915.0,-12404856.5,Unknown
357001,Trimedyne Inc,4649200.0,970400.0,-432600.0,4649200.0,-593800.0,719800.0,-47029800.0,3750800.0,Unknown
357020,Xcerra Corp,316350000.0,48702000.0,-11335000.0,316350000.0,-734250.0,26802250.0,-539338250.0,224322000.0,Unknown
357097,"Fibrocell Science, Inc.",47990750.0,39535500.0,4617250.0,47990750.0,-28483000.0,1634750.0,-120866333.33333331,36903750.0,Unknown
357108,Isc8 Inc. /DE,7230166.666666667,1536333.3333333333,-48400.0,7230166.666666667,-21152066.666666668,1418500.0,-214012266.66666663,-36564433.333333336,Unknown
357173,OLD Second Bancorp Inc,2026180200.0,,,2026180200.0,20207200.0,45086200.0,67322000.0,128867600.0,Unknown
357294,Hovnanian Enterprises Inc,1987557600.0,273763800.0,-22687000.0,1987557600.0,-5989000.0,46753250.0,-1024049000.0,-332275600.0,Unknown
357301,Trustco Bank Corp N Y,4498228000.0,609921400.0,54781200.0,4498228000.0,39372800.0,36773400.0,150005800.0,373176200.0,Unknown
700564,Fulton Financial Corp,16974556000.0,,-19566800.0,16974556000.0,154930800.0,223516000.0,458447400.0,2035188200.0,Unknown
700565,First MID Illinois Bancshares Inc,1681217600.0,77686000.0,-23141800.0,1681217600.0,14418400.0,29531400.0,74194200.0,163392000.0,Unknown
700733,National Penn Bancshares Inc,8991483600.0,356221600.0,-99657200.0,8991483600.0,89847600.0,102277400.0,-161429600.0,1164808200.0,Unknown
700764,Victory Energy Corp,1612975.6,131994.2,-21837.6,1612975.6,-3953446.8,,-38521880.4,-2169419.8,Unknown
700815,Adino Energy Corp,4375303.0,331945.0,96773.0,4375303.0,-1308673.0,520342.0,-17704745.0,-2716051.0,Unknown
700841,RCM Technologies Inc,85171800.0,11850600.0,-4743800.0,85171800.0,4464800.0,2940200.0,-51375200.0,53375800.0,Unknown
700863,Susquehanna Bancshares Inc,17536833750.0,383878500.0,72638750.0,17536833750.0,128551000.0,174488750.0,677694750.0,2564262250.0,Unknown
700890,Asherxino Corp,88242.0,33302.0,,88242.0,-146562.0,,-9420587.0,-290213.0,Unknown
700923,MYR Group Inc.,489869800.0,49545000.0,-18328500.0,489869800.0,30233000.0,139670400.0,127940800.0,283790400.0,Unknown
701221,Cigna Corp,54420200000.0,2770200000.0,72600000.0,54420200000.0,1475000000.0,1328800000.0,11911800000.0,10297800000.0,Health Care
701288,Atrion Corp,165124200.0,22053800.0,3535200.0,165124200.0,26596400.0,59959200.0,179366400.0,143200800.0,Unknown
701345,US Airways Group Inc,8865500000.0,2111500000.0,208500000.0,8865500000.0,354000000.0,4427000000.0,-1657500000.0,470000000.0,Unknown
701347,Central Pacific Financial Corp,4645741200.0,129999200.0,-533667000.0,4645741200.0,76454250.0,49517400.0,-244943000.0,536806000.0,Unknown
701374,SIX Flags Entertainment Corp,2655148400.0,240717800.0,-17460200.0,2655148400.0,136122600.0,1238881800.0,-419681000.0,455429000.0,Unknown
701719,Dgse Companies Inc,22746037.4,3626479.0,337954.0,22746037.4,-2146570.8,4655500.6,-24477128.4,9751518.8,Unknown
701811,Mentor Graphics Corp,1790238666.6666667,226970666.66666663,39247666.66666666,1790238666.6666667,108311000.0,160459166.66666666,256891833.3333333,965390250.0,Unknown
701853,Bancorpsouth Inc,13309562600.0,557320000.0,-14823400.0,13309562600.0,92044000.0,314233400.0,998837200.0,1497319400.0,Unknown
701869,Independence Holding CO,1255176400.0,22131000.0,1549000.0,1255176400.0,19725250.0,,150500400.0,286016000.0,Unknown
701985,"L Brands, Inc.",6968833333.333333,1431000000.0,124000000.0,6968833333.333333,934333333.3333334,1951500000.0,189333333.3333333,-2166666.6666666665,Unknown
702165,Norfolk Southern Corp,31772800000.0,889200000.0,54800000.0,31772800000.0,,26707200000.0,9442800000.0,,Unknown
702325,First Midwest Bancorp Inc,8700931000.0,586500200.0,-40914800.0,8700931000.0,,123003000.0,860742400.0,1030393000.0,Unknown
702513,Bank OF Commerce Holdings,977818000.0,52263000.0,-2252200.0,977818000.0,7383800.0,10749600.0,55661000.0,103726750.0,Unknown
703329,First Farmers & Merchants Corp,908042166.6,58985500.0,8940402.4,908042166.6,5157938.0,20411373.6,50301873.8,91598934.6,Unknown
703339,"Capital Group Holdings, Inc.",33794.0,8452.0,,33794.0,-658024.0,7842.0,-3539288.0,-1290190.0,Unknown
703351,Brinker International Inc,1459944000.0,62652800.0,-57900600.0,1459944000.0,161276800.0,1044831200.0,2216377000.0,176554800.0,Unknown
703360,LSI Corp,2316639333.333333,598035666.6666666,164632500.0,2316639333.333333,217457666.66666663,250874666.66666663,-3875590666.6666665,1218095333.3333333,Unknown
703361,Integrated Device Technology Inc,836246833.3333334,130304666.66666669,13784166.666666666,836246833.3333334,81320833.33333333,70323000.0,-696799333.3333334,674500000.0,Unknown
703604,Lawson Products Inc/New/De/,165311600.0,3885200.0,-5960200.0,165311600.0,-15273200.0,51181200.0,60925200.0,78787200.0,Unknown
703699,Southern Michigan Bancorp Inc,519040000.0,46259500.0,-14249500.0,519040000.0,3876000.0,12482500.0,29311000.0,53250000.0,Unknown
704051,"Legg Mason, Inc.",8707756000.0,716972666.6666666,-89970000.0,8707756000.0,253923000.0,209872000.0,1539984000.0,,Unknown
704159,VBI Vaccines Inc.,14334352.0,5448880.6,2602184.8,14334352.0,-6657061.6,78306.4,-24182896.0,10717842.6,Unknown
704165,Realmark Property Investors LTD Partnership II,3011270.75,171186.0,-77649.75,2585125.6666666665,-159998.0,1454585.25,,,Unknown
704172,PHI Group Inc,628005.25,13759.0,-16872.0,628005.25,-1915639.75,515.0,-36787170.0,-9024554.75,Unknown
